IQ[1][0],0.0,0.0
IQ[1][1],0.0,0.0
IQ[1][2],0.0,0.0
IQ[1][3],0.0,0.0
IQ[1][4],4.6750367E-5,4.675037E-5
IQ[1][5],1.5648296E-4,1.3414188E-4
IQ[1][6],3.4542964E-4,2.5606528E-4
IQ[1][7],6.501237E-4,4.2700057E-4
IQ[1][8],0.0010363316,-0.0016407921
IQ[1][9],-0.0011758012,-0.01151587
IQ[1][10],-0.018187989,-0.03201121
IQ[1][11],-0.06023025,-0.072179794
IQ[1][12],-0.12987301,-0.13769493
IQ[1][13],-0.23070435,-0.22535235
IQ[1][14],-0.3742395,-0.32995772
IQ[1][15],-0.5756106,-0.45149836
IQ[1][16],-0.8472657,-0.5930956
IQ[1][17],-1.2001086,-0.7560282
IQ[1][18],-1.6475575,-0.9409158
IQ[1][19],-2.2041857,-1.1521604
IQ[1][20],-2.8803446,-1.3973554
IQ[1][21],-3.6811545,-1.6812241
IQ[1][22],-4.6120224,-2.0016072
IQ[1][23],-5.6845055,-2.3536735
IQ[1][24],-6.9156175,-2.7363758
IQ[1][25],-8.326179,-3.1529076
IQ[1][26],-9.858962,-3.2592149
IQ[1][27],-11.464255,-2.939501
IQ[1][28],-12.938174,-2.024969
IQ[1][29],-14.215485,-0.20993495
IQ[1][30],-15.419202,2.6605113
IQ[1][31],-16.593544,6.518939
IQ[1][0],-17.587967,11.29015
IQ[1][1],-18.202972,17.025507
IQ[1][2],-18.30717,23.812603
IQ[1][3],-17.76905,31.685478
IQ[1][4],-16.37705,40.697624
IQ[1][5],-13.917516,51.020874
IQ[1][6],-10.309531,62.884808
IQ[1][7],-5.5919843,76.41376
IQ[1][8],0.23731565,91.575294
IQ[1][9],7.3341107,108.30245
IQ[1][10],15.964548,126.65472
IQ[1][11],26.079754,145.44058
IQ[1][12],37.669975,164.36957
IQ[1][13],50.053238,182.94826
IQ[1][14],63.050777,200.06856
IQ[1][15],77.26595,215.15053
IQ[1][16],93.04705,228.49246
IQ[1][17],109.9868,240.44408
IQ[1][18],127.49214,250.84879
IQ[1][19],145.28189,259.41333
IQ[1][20],163.10019,266.12234
IQ[1][21],180.30974,270.96054
IQ[1][22],196.13951,273.43655
IQ[1][23],210.2863,272.72873
IQ[1][24],222.98788,268.35037
IQ[1][25],234.42131,260.47708
IQ[1][26],244.17415,249.54156
IQ[1][27],251.35722,235.5934
IQ[1][28],255.5566,220.25761
IQ[1][29],256.46216,203.75134
IQ[1][30],254.89377,186.70624
IQ[1][31],250.89198,170.81715
IQ[1][0],243.2431,157.03006
IQ[1][1],231.0955,144.9753
IQ[1][2],214.72798,134.27028
IQ[1][3],194.60524,125.37644
IQ[1][4],170.56885,118.93066
IQ[1][5],142.36763,114.994156
IQ[1][6],110.47304,113.50059
IQ[1][7],75.79308,115.17054
IQ[1][8],38.593338,121.45097
IQ[1][9],-1.846241,133.42453
IQ[1][10],-46.34938,151.07848
IQ[1][11],-94.868774,173.79088
IQ[1][12],-146.49594,201.35112
IQ[1][13],-200.52498,232.93073
IQ[1][14],-256.56476,268.84033
IQ[1][15],-315.20596,308.97882
IQ[1][16],-376.50555,352.31763
IQ[1][17],-439.57526,398.2488
IQ[1][18],-503.74216,447.012
IQ[1][19],-569.0639,498.7349
IQ[1][20],-635.56415,552.85144
IQ[1][21],-702.6158,608.71234
IQ[1][22],-769.4277,666.2659
IQ[1][23],-835.8797,725.7287
IQ[1][24],-902.47235,786.68555
IQ[1][25],-969.36084,847.88306
IQ[1][26],-1035.7842,908.07153
IQ[1][27],-1100.594,966.8231
IQ[1][28],-1163.1337,1024.4158
IQ[1][29],-1223.5139,1081.0906
IQ[1][30],-1282.0969,1136.8824
IQ[1][31],-1339.0391,1191.1919
IQ[1][0],-1393.969,1243.4954
IQ[1][1],-1446.5228,1293.6677
IQ[1][2],-1496.5833,1341.6238
IQ[1][3],-1544.0164,1387.1843
IQ[1][4],-1588.6023,1430.32
IQ[1][5],-1630.3013,1471.2378
IQ[1][6],-1669.4269,1510.1022
IQ[1][7],-1706.4161,1546.7268
IQ[1][8],-1741.3632,1580.6772
IQ[1][9],-1773.8948,1611.7695
IQ[1][10],-1803.6317,1640.3673
IQ[1][11],-1830.648,1667.095
