IQ[1][0],0.0,0.0
IQ[1][1],0.0,0.0
IQ[1][2],0.0,0.0
IQ[1][3],0.0,0.0
IQ[1][4],0.0,0.0
IQ[1][5],0.0,0.0
IQ[1][6],0.0,0.0
IQ[1][7],6.3461164E-5,6.374892E-5
IQ[1][8],1.3614865E-4,-0.0019207025
IQ[1][9],-0.0023706132,-0.011092312
IQ[1][10],-0.018823734,-0.030140024
IQ[1][11],-0.05886212,-0.06751843
IQ[1][12],-0.12502769,-0.12867793
IQ[1][13],-0.22087991,-0.21076739
IQ[1][14],-0.35737535,-0.309214
IQ[1][15],-0.5487773,-0.42427385
IQ[1][16],-0.80685896,-0.55912894
IQ[1][17],-1.1420066,-0.71538305
IQ[1][18],-1.5669453,-0.89418375
IQ[1][19],-2.0953894,-1.1002504
IQ[1][20],-2.7371268,-1.341291
IQ[1][21],-3.4968686,-1.622132
IQ[1][22],-4.3796782,-1.9414645
IQ[1][23],-5.396293,-2.2956243
IQ[1][24],-6.561364,-2.685319
IQ[1][25],-7.884688,-3.1018674
IQ[1][26],-9.3494625,-3.1753073
IQ[1][27],-10.967215,-2.7886407
IQ[1][28],-12.579048,-1.7851448
IQ[1][29],-14.155676,0.12233186
IQ[1][30],-15.846667,3.0796719
IQ[1][31],-17.728073,7.021716
IQ[1][0],-19.690367,11.873749
IQ[1][1],-21.574738,17.681915
IQ[1][2],-23.286386,24.531162
IQ[1][3],-24.734163,32.458084
IQ[1][4],-25.754267,41.515217
IQ[1][5],-26.179981,51.863853
IQ[1][6],-25.967478,63.719093
IQ[1][7],-25.185085,77.19912
IQ[1][8],-23.8638,92.27566
IQ[1][9],-21.895403,108.8902
IQ[1][10],-19.100191,127.050095
IQ[1][11],-15.406684,145.44823
IQ[1][12],-10.62459,163.78065
IQ[1][13],-5.298435,181.59131
IQ[1][14],0.49850202,197.83894
IQ[1][15],7.4383926,211.97623
IQ[1][16],15.956791,224.29257
IQ[1][17],25.767523,235.13622
IQ[1][18],36.400715,244.3678
IQ[1][19],47.697224,251.68837
IQ[1][20],59.55829,257.03598
IQ[1][21],71.56055,260.33517
IQ[1][22],83.188385,261.0423
IQ[1][23],94.396454,258.2754
IQ[1][24],105.679184,251.42992
IQ[1][25],117.5166,240.48404
IQ[1][26],129.88145,225.62506
IQ[1][27],142.37663,206.72302
IQ[1][28],154.80687,185.29239
IQ[1][29],166.99629,161.25037
IQ[1][30],180.02649,134.80965
IQ[1][31],194.29088,107.15553
IQ[1][0],209.02574,78.740456
IQ[1][1],223.83557,48.719086
IQ[1][2],239.44868,16.168684
IQ[1][3],256.81738,-19.052116
IQ[1][4],276.2787,-56.881355
IQ[1][5],298.02158,-97.76593
IQ[1][6],322.85355,-142.23799
IQ[1][7],351.89615,-190.03172
IQ[1][8],385.57968,-240.14148
IQ[1][9],423.33612,-291.81567
IQ[1][10],464.38818,-345.23172
IQ[1][11],508.67197,-401.07477
IQ[1][12],556.83386,-459.6036
IQ[1][13],609.41907,-521.6788
IQ[1][14],666.6484,-586.84247
IQ[1][15],727.6213,-654.88293
IQ[1][16],791.81775,-726.36115
IQ[1][17],859.5129,-801.37006
IQ[1][18],930.70575,-879.08057
IQ[1][19],1004.5786,-958.6255
IQ[1][20],1080.2365,-1039.7229
IQ[1][21],1157.4014,-1122.1512
IQ[1][22],1235.9524,-1205.103
IQ[1][23],1315.1484,-1287.5385
IQ[1][24],1393.7607,-1369.0419
IQ[1][25],1470.9417,-1449.988
IQ[1][26],1546.7336,-1530.8187
IQ[1][27],1621.6465,-1611.2761
IQ[1][28],1695.7911,-1690.4465
IQ[1][29],1768.5868,-1767.5151
IQ[1][30],1839.2532,-1841.916
IQ[1][31],1907.2477,-1913.7651
IQ[1][0],1972.5994,-1983.2203
IQ[1][1],2035.452,-2050.153
IQ[1][2],2095.7935,-2114.4229
IQ[1][3],2153.6611,-2176.0793
IQ[1][4],2209.2837,-2235.139
IQ[1][5],2262.7876,-2291.4355
IQ[1][6],2313.958,-2344.9043
IQ[1][7],2362.5269,-2395.8608
IQ[1][8],2408.5757,-2444.832
IQ[1][9],2452.5771,-2492.137
IQ[1][10],2495.0417,-2537.6304
IQ[1][11],2536.0728,-2580.887
