IQ[1][0],0.0,0.0
IQ[1][1],0.0,0.0
IQ[1][2],0.0,0.0
IQ[1][3],0.0,0.0
IQ[1][4],0.0,0.0
IQ[1][5],0.0,0.0
IQ[1][6],0.0,0.0
IQ[1][7],0.0,0.0
IQ[1][8],0.0,0.0
IQ[1][9],0.0,0.0
IQ[1][10],0.0,0.0
IQ[1][11],0.0,0.0
IQ[1][12],0.0,0.0
IQ[1][13],-4.3028027E-5,3.0050458E-5
IQ[1][14],-2.2764865E-4,-2.6293448E-4
IQ[1][15],-0.0010986087,-0.0017691257
IQ[1][16],-0.00460978,-0.0049171336
IQ[1][17],-0.01251152,-0.011021401
IQ[1][18],-0.02550149,-0.020933405
IQ[1][19],-0.044416294,-0.03434872
IQ[1][20],-0.07117972,-0.050741248
IQ[1][21],-0.10818119,-0.0702487
IQ[1][22],-0.15747187,-0.093369514
IQ[1][23],-0.22089896,-0.12035593
IQ[1][24],-0.3034536,-0.15030229
IQ[1][25],-0.16526729,-0.11610796
IQ[1][26],0.23865536,0.11986587
IQ[1][27],0.946952,0.50947803
IQ[1][28],2.148539,1.0807165
IQ[1][29],3.8886337,1.9979872
IQ[1][30],6.028147,3.296067
IQ[1][31],8.482173,4.8095093
IQ[1][0],11.332741,6.356311
IQ[1][1],14.712111,7.854951
IQ[1][2],18.694368,9.25436
IQ[1][3],23.353033,10.448712
IQ[1][4],28.842382,11.340191
IQ[1][5],35.335583,11.939256
IQ[1][6],42.895317,12.325278
IQ[1][7],51.4665,12.500894
IQ[1][8],61.0112,12.328417
IQ[1][9],71.62879,11.620979
IQ[1][10],82.525055,10.008207
IQ[1][11],93.657005,6.9322457
IQ[1][12],104.93053,2.5904088
IQ[1][13],115.62177,-3.1714602
IQ[1][14],125.60489,-11.077903
IQ[1][15],135.50362,-21.319443
IQ[1][16],145.7023,-33.277744
IQ[1][17],155.91096,-46.29838
IQ[1][18],165.69269,-60.16468
IQ[1][19],174.89647,-74.74469
IQ[1][20],183.36258,-89.621826
IQ[1][21],190.54233,-104.38885
IQ[1][22],195.75858,-119.11844
IQ[1][23],198.7895,-134.22958
IQ[1][24],199.95139,-149.85916
IQ[1][25],199.54492,-165.54001
IQ[1][26],197.34117,-180.55551
IQ[1][27],194.18109,-194.0991
IQ[1][28],189.81299,-205.355
IQ[1][29],184.26523,-214.71065
IQ[1][30],178.62056,-221.91928
IQ[1][31],173.0419,-225.81099
IQ[1][0],166.55283,-226.05801
IQ[1][1],158.60303,-223.58049
IQ[1][2],149.70529,-219.29143
IQ[1][3],140.5128,-213.37482
IQ[1][4],131.11888,-205.97084
IQ[1][5],121.63539,-197.85153
IQ[1][6],112.944275,-189.90376
IQ[1][7],106.32182,-182.22374
IQ[1][8],102.39283,-174.20601
IQ[1][9],100.8228,-165.5823
IQ[1][10],101.14678,-157.11002
IQ[1][11],103.69826,-150.12866
IQ[1][12],108.599365,-145.89163
IQ[1][13],116.78607,-145.26727
IQ[1][14],128.76833,-148.151
IQ[1][15],144.1499,-154.97046
IQ[1][16],163.09555,-166.88432
IQ[1][17],186.52046,-184.48082
IQ[1][18],214.97836,-207.47946
IQ[1][19],248.23645,-235.67404
IQ[1][20],286.05627,-269.43674
IQ[1][21],328.75616,-309.05273
IQ[1][22],376.64902,-354.0707
IQ[1][23],429.26486,-403.72543
IQ[1][24],485.53036,-457.82147
IQ[1][25],544.6785,-516.8884
IQ[1][26],606.76697,-581.407
IQ[1][27],672.20386,-651.0245
IQ[1][28],740.88904,-724.64185
IQ[1][29],812.2036,-801.0791
IQ[1][30],885.0222,-879.52466
IQ[1][31],958.38074,-959.64856
IQ[1][0],1031.747,-1041.0061
IQ[1][1],1104.6377,-1122.8663
IQ[1][2],1176.4594,-1204.5397
IQ[1][3],1246.7365,-1285.5013
IQ[1][4],1315.2029,-1365.1235
IQ[1][5],1381.4783,-1442.5636
IQ[1][6],1444.8726,-1517.128
IQ[1][7],1504.6962,-1588.5952
IQ[1][8],1560.6882,-1657.044
IQ[1][9],1613.0651,-1722.4061
IQ[1][10],1662.1442,-1784.1908
IQ[1][11],1707.8873,-1841.6901
IQ[1][12],1749.874,-1894.4983
IQ[1][13],1787.7249,-1942.7441
